7.698848538909516259e-01,8.357609940871376653e-01
4.351593624239150637e-01,7.925101525818905035e-01
6.936335808070608344e-01,9.711380593593288424e-01
1.369189177022941406e-01,8.461962549933874644e-01
6.628476872488203719e-01,5.166811883783687387e-01
4.030163705427961540e-01,6.429290219433076992e-01
7.699612727506065513e-01,7.974315275397008129e-01
8.683757254182286056e-01,7.201831235639233331e-02
8.567581856042806310e-01,5.484819142158873229e-01
8.051911542142650147e-01,5.177549111622250511e-01
9.265346698601942821e-01,3.645693489239455465e-01
6.506135693716499357e-01,1.935611481578962678e-01
2.305744260403533863e-01,3.273027255991678430e-01
1.202566242559741649e-01,7.654791084287350111e-01
6.674560640075428708e-01,3.119351033908559501e-01
7.571087177258556400e-01,5.476766994450991133e-01
9.279599710283894520e-01,6.506310248582896083e-01
4.092129085535844979e-02,1.577309122086149040e-01
8.483236749791731590e-01,8.079552220847865396e-01
2.091429543889300469e-01,8.974726376963593211e-02
7.141010826846539983e-01,3.587377096203652194e-01
7.259468512751493519e-01,5.603651028923598565e-01
2.075306103563790971e-01,2.280419300305136510e-01
4.634855999963484185e-01,1.919066312987528500e-01
9.150737118517897617e-01,1.089406258007930006e-01
5.989523246157365532e-01,1.891497034502946928e-01
5.038864481691223141e-01,6.368086386852734870e-01
5.800516393835324358e-01,3.009401122355368496e-01
5.018379449496310762e-01,3.558228041552450316e-01
7.816110069670120231e-01,9.066115875883876685e-01
5.650583425569266627e-02,2.261371009310455538e-01
6.425774215545678736e-01,3.745011124327155549e-01
9.155771149156088917e-01,3.363811603852748799e-01
6.121438098679018447e-01,4.528434947132823352e-01
3.279702737176173333e-01,4.419570678092588079e-02
7.349310268092745790e-01,6.020301759685987575e-01
8.346318904968247354e-01,7.272440324419032764e-01
8.205055959906060181e-02,3.153618270517943856e-02
2.250082604520908802e-01,8.656121584966273153e-01
1.977062918307949113e-01,4.341435253108110182e-01
3.268281520122160444e-01,1.997654567003671611e-01
5.143176509305316113e-01,8.841046734743458479e-01
8.269112901735098387e-02,2.662839326533338324e-01
5.635729930861983483e-01,7.216550780113279995e-01
7.417745142482879972e-01,2.309614087707079211e-02
7.311633501166919791e-01,4.236189863358641450e-01
3.030955307385927444e-01,1.278303477009216094e-01
6.214573710982165267e-01,5.193328567113320027e-01
3.771428700862869965e-01,1.040763983961666694e-01
7.611387531892911396e-01,6.278554032038297095e-01
3.654326275530117574e-01,7.292619276700419428e-01
6.803369374841694572e-01,9.033369910974536898e-01
1.033773280770167169e-01,3.753522615759817826e-01
6.898320619930060627e-01,9.681235292937535597e-01
5.491579537078683515e-02,1.273358208423129856e-01
8.964786528490087392e-02,4.116833889780846523e-01
8.695346867806263980e-01,1.475206345937902785e-01
9.682217062407927344e-02,5.208437982303002478e-01
5.252947163350856208e-01,9.086963542075763289e-01
9.614767603863162426e-01,4.931080220782485535e-01
9.739596817569393661e-01,7.078625836624793388e-01
7.594864859745170671e-01,7.186316927973604995e-01
3.269063419553226435e-01,8.412597352200917866e-01
3.435553253011536246e-01,7.720574915326564591e-01
7.823056901072750202e-01,3.262070935504050029e-01
7.436383693382137006e-01,2.081222021578466030e-01
7.509764193416418321e-01,4.286186545949083326e-01
3.586593937695226053e-02,6.953185314746460621e-01
8.700108320404065232e-02,2.806162839501393780e-01
2.264637574424104294e-01,5.126813400992846770e-02
2.326320305678206690e-01,3.473960009064063215e-01
2.692936639712288915e-01,3.828030863176946630e-01
6.830104680745495704e-01,8.549379598153123982e-01
5.158199992919909604e-02,8.219247292579551223e-01
5.484460679156554219e-01,6.573613969919368527e-01
3.998622529135644754e-01,1.257555450347526138e-01
6.445462324176197688e-01,3.635016869536681350e-01
3.084631799842310063e-01,2.290618064648658470e-01
8.078889729946450160e-01,6.740616187555273919e-01
2.596237237633061135e-01,2.395543876839337782e-01
7.799930808585775477e-02,1.805380061957239102e-01
6.018295418211827563e-01,6.179996116818463614e-01
9.373882588275317396e-03,3.375344168670529887e-01
8.125647393690025311e-01,3.128274570600099169e-01
9.824830477743344836e-01,1.783755386418444111e-01
2.569114486206086623e-01,2.006455234934625409e-01
2.425599451235826987e-02,9.995007188452154079e-01
1.530465252201088644e-01,7.602280335922305676e-01
5.803684392280485937e-01,3.460261446790099393e-01
2.815355723146171218e-01,8.210931479186349691e-01
9.108810848491277756e-01,5.027894119363022218e-01
7.762565147679992839e-01,4.407066717539048772e-01
9.958405211828147419e-01,7.497959326054045581e-01
5.371171874549030001e-01,2.374707705087698573e-01
2.412556354013284388e-02,5.850936115374337776e-01
4.694514975608852225e-01,3.682232567293793890e-01
6.126748555232031102e-02,8.709237943319758646e-02
8.606207754390508002e-01,6.518279263715526239e-01
4.689183410796990970e-01,6.090673938670949639e-01
4.530345505633039949e-01,4.690936151414303312e-01
