0.969978239657,0.345929890028
0.655291893369,0.295184717911
0.72443027216,0.481527213017
0.957981733942,0.0504106984959
0.293970285215,0.186534668883
0.781376655545,0.312964665924
0.458761596256,0.16321617909
0.573385758802,0.120314613895
0.273840996349,0.352552610845
0.954551338989,0.150804953987
0.126375569045,0.0913044544073
0.97308569472,0.419944244313
0.583089698496,0.198694588356
0.661354622914,0.287681937824
0.622411521521,0.185150957114
0.66761061381,0.245783449002
0.968656052459,0.267485053113
0.777865153261,0.111508419159
0.548638023007,0.0545191923732
0.469727473079,0.13790667573
0.342962142971,0.321988170904
0.472945990558,0.24621587843
0.292689211455,0.184518209689
0.807523879603,0.451754091696
0.847169088673,0.190064953842
0.478418633518,0.405267794942
0.550346533569,0.277854835202
0.90260240956,0.502552896782
0.827646364012,0.127656950742
0.670655457733,0.0545850507986
0.402578371153,0.126009943108
0.22393447745,0.0934256249624
0.723546114038,0.115807091353
0.684348286191,0.192526012287
