78.5781963636,51.3226690543
99.7611886456,54.5572501375
74.7688579841,28.3470348832
91.9675117685,7.268515257
65.0411769064,31.7740806765
82.5035097349,6.77436212138
91.0615124888,39.9311423466
78.2875186579,74.8037807913
78.6307901579,33.0049635619
88.8399260482,10.7261981604
94.6055451596,37.0564645127
94.552254657,97.1924240995
86.1800508294,90.4555924358
87.2246868966,6.77944624289
83.3319053855,28.2219079823
95.1007950198,68.465937528
83.2511150701,64.5199221986
73.6141211436,56.1325071274
76.1155475083,23.1119518434
78.9163474754,11.3376941781
79.8502922741,21.3537140102
82.6892416676,28.6412121734
89.7224903509,87.4160239387
81.0536377699,94.1545148812
76.5699372209,48.7860514877
96.6064142652,15.9871454853
93.8336597259,80.0260583785
82.3665524748,88.7130698393
67.1593538829,56.4064073477
76.2562647651,51.3488608106
96.6871158291,83.7315794672
60.0642155464,38.0029621793
94.2932542683,41.5539468856
69.1683113142,19.5950788712
92.8809312299,38.0823240379
99.9674084819,13.2308532643
71.6129173389,12.6942853789
89.4252591855,46.9093940109
61.9629984634,63.8237049344
99.015481561,68.1516215203
64.8750835239,28.766495637
98.3426135648,3.248876527
70.2288693413,44.8766882074
71.8885427843,33.8135586851
66.6790774914,63.7183344738
77.9093740782,91.1635084358
90.3299546593,64.6132494568
96.0298831946,79.9535457097
80.7870514949,81.8186366385
74.5870362437,59.1841481322
97.916634901,3.67801538005
81.6520014334,53.9084569048
72.7583629966,11.3698171497
92.9574658553,19.6824197496
81.3487175059,32.338418429
99.7278170597,59.2339026735
71.9894514649,74.5709155439
93.4330578885,22.1795837145
75.1301540084,13.0068378104
74.3409170212,49.4177758201
96.7051605121,17.7989633823
83.1922705662,23.8939629546
79.5750897953,7.35185163455
97.6320471372,65.6311511438
67.2856964283,60.2036817845
94.2226350806,22.6489427971
63.6074869428,41.016196151
55.2045867258,48.8699617882
74.3683651894,34.4276345316
75.845479147,67.8051001735
78.3212646199,16.0682778754
98.2278482285,26.8477333946
83.4494576394,69.7725587838
81.4298701504,56.5771662515
79.6185169525,82.1435112173
70.8899084717,59.24920057
86.8604964092,61.0979530765
93.0501664136,92.9046190325
53.5677978903,49.7237225307
89.6879785331,58.2566212338
53.246522419,46.1279632178
76.4183643264,70.5305520239
58.3231597095,54.3640466421
67.9861822148,61.895671538
90.6830886741,32.8518475965
95.5311232191,39.9099275293
74.102457376,89.8946813732
60.2639747615,36.146240323
97.3627825477,86.3519778503
80.9590573511,31.8931046534
80.5394276265,36.0157361517
80.9241983622,49.1881984178
60.346836507,44.7440336672
62.6390979362,42.3082995422
97.0344802441,20.2389428472
57.6791329236,60.4386088162
98.726234937,61.1369810172
90.3986898768,8.78327290155
89.7752135231,35.1552062693
98.765703852,91.6635136724
68.0368310022,69.0379909579
84.2406632876,46.6872872977
78.892022587,75.9447482052
70.59461593,76.5363097541
67.1717611516,62.4959348459
69.3524528586,32.2926579117
61.9240554403,29.3166842219
88.7528533237,91.0900292365
86.681708878,79.2574805094
86.3699651499,92.3532775077
88.5585852591,85.0014936981
95.1908153659,65.5778479294
63.4036024783,53.6456568447
87.9638143643,94.5992114749
95.087380254,43.2821156567
82.2959733215,7.76191879098
58.5225351364,45.8036644469
67.3298694597,38.792517124
71.1752620752,83.1595621343
78.715469344,43.2591112566
82.0922984355,13.8445900373
91.1000105118,64.09622232
66.3334879383,33.3935610548
57.6008383047,38.9724665119
78.7049770081,42.8977396516
88.6426965338,81.3644682
64.0138435249,50.0026836549
65.5497162048,54.3288978697
91.8850353277,80.2392503383
76.1794422422,73.4253960905
52.6300297192,48.2041700954
95.0529235914,13.082410406
98.1991985003,65.0020354614
68.5020687186,77.8233767819
72.9563310898,41.158241067
79.8675059833,48.6221548082
70.4917946168,66.095413396
86.598425927,78.4740194221
83.0202234488,86.955667765
89.43447151,10.6609551263
82.512255075,66.0523831973
76.3975273493,56.3936702979
67.8854061452,22.8920610458
87.2358061174,44.3681484965
75.7142277445,23.9414355067
63.1672447102,70.4692012048
86.3668499143,4.45613891124
80.1795403761,88.5220632656
96.4724147218,25.8144731627
81.7517269664,28.9803958045
98.8048903288,51.921114083
93.4764051844,23.974945636
94.4632406043,41.8683072253
80.4519478152,73.7943960604
97.8276656845,74.3785498549
69.3591180204,40.9220625629
98.0176936141,89.7751351432
55.7038899148,40.8546569945
90.5572689697,52.6553011474
98.4057134517,84.5742067425
72.2323899605,48.0336221311
70.6302362795,75.8030737932
62.4167537507,56.2250103891
94.904162328,96.1279373552
81.4778400373,96.4146358213
70.5643928846,75.9432896596
78.7645402479,34.3278493461
65.9471128132,34.4328176916
93.8104960967,4.38151946381
94.0385212988,78.2211068684
69.900374817,61.9803214098
62.0290663075,59.3162497286
91.4176681674,91.6000982957
96.1385823368,61.0555664912
59.6137083627,53.8643072364
83.402648604,26.5353458923
93.6874050093,33.7695091287
58.0396833424,47.3565473147
72.3177195101,40.9685525965
90.4255418177,47.5917688833
87.818100171,63.8430956729
82.5760936516,78.515030271
80.6522479437,80.5955017093
66.0821409505,49.7117463919
75.0276583112,57.6979417541
96.6592187683,38.436330724
91.5050221566,43.056854272
89.5785481526,38.443998621
70.8191339158,48.8422946715
70.2140621203,46.024032651
83.4560697937,78.5245382027
91.8667570105,58.3405829865
61.8678454376,51.4460247303
89.5669122693,15.7930375531
93.906891203,63.0298600745
95.6090650385,68.7249497846
99.4495822834,4.10883996794
75.2468052044,7.05993599915
76.2718519242,50.0255499412
92.1209326017,17.8903632927
